"id","response_id","respondent_id","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02","originality","utility","surprise","human","semdis"
1424,20160455,"BP20160015","tin can","throwing equipment",2,4,1,3,5,2,2,4,1,"human",0.609927475452423
1425,20160456,"BP20160015","tin can","knife",NA,NA,NA,3,3,3,3,3,3,"human",0.654914617538452
1426,20160457,"BP20160015","tin can","key ring (with the clip from the can)",3,3,2,NA,NA,NA,3,3,2,"human",0.403749227523804
1427,20160458,"BP20160015","tin can","rattle (clip in tin)",3,5,2,NA,NA,NA,3,5,2,"human",0.316388666629791
1428,20160459,"BP20160015","tin can","art",NA,NA,NA,3,3,2,3,3,2,"human",0.68758749961853
1429,20160460,"BP20160015","tin can","Remember andy warhole",4,2,4,NA,NA,NA,4,2,4,"human",0.613722622394562
1430,20160513,"BP20160016","tin can","art",NA,NA,NA,3,3,2,3,3,2,"human",0.68758749961853
1431,20160514,"BP20160016","tin can","toys",NA,NA,NA,3,3,3,3,3,3,"human",0.640092790126801
1432,20160515,"BP20160016","tin can","coaster",NA,NA,NA,3,4,3,3,4,3,"human",0.788195922970772
1433,20160516,"BP20160016","tin can","chain",NA,NA,NA,3,3,3,3,3,3,"human",0.68854957818985
1434,20160517,"BP20160016","tin can","garlands",NA,NA,NA,5,3,4,5,3,4,"human",0.826828047633171
1435,20160596,"BP20160017","tin can","make a wired phone",2,4,2,NA,NA,NA,2,4,2,"human",0.481623828411102
1436,20160597,"BP20160017","tin can","trampling",NA,NA,NA,3,3,2,3,3,2,"human",0.971649458631873
1437,20160598,"BP20160017","tin can","throw",NA,NA,NA,3,4,2,3,4,2,"human",0.617932498455048
1438,20160599,"BP20160017","tin can","catch",NA,NA,NA,2,3,2,2,3,2,"human",0.601222902536392
1439,20160600,"BP20160017","tin can","buried",NA,NA,NA,2,3,2,2,3,2,"human",0.752338081598282
1440,20160601,"BP20160017","tin can","tasks",NA,NA,NA,1,3,1,1,3,1,"human",0.798691600561142
1441,20160602,"BP20160017","tin can","Lay down",1,5,1,NA,NA,NA,1,5,1,"human",0.513379216194153
1442,20160603,"BP20160017","tin can","pick up",1,5,1,NA,NA,NA,1,5,1,"human",0.472035765647888
1443,20160604,"BP20160017","tin can","make a tower out of cans",2,5,2,NA,NA,NA,2,5,2,"human",0.33394181728363
1444,20160605,"BP20160017","tin can","smash a window with it",2,4,1,NA,NA,NA,2,4,1,"human",0.416913092136383
1445,20160606,"BP20160017","tin can","throwing a ball against a pile of cans",2,4,1,NA,NA,NA,2,4,1,"human",0.425851047039032
1446,20160607,"BP20160017","tin can","turn it into a lamp",3,3,2,NA,NA,NA,3,3,2,"human",0.409441649913788
1447,20160608,"BP20160017","tin can","make it a fan",4,3,4,NA,NA,NA,4,3,4,"human",0.423981666564941
1448,20160609,"BP20160017","tin can","turn it into a cup holder",3,5,1,NA,NA,NA,3,5,1,"human",0.370076835155487
1449,20160610,"BP20160017","tin can","litter",NA,NA,NA,3,3,2,3,3,2,"human",0.682789921760559
1450,20160611,"BP20160017","tin can","drink from it",1,5,1,NA,NA,NA,1,5,1,"human",0.466289818286896
1451,20160680,"BP20160018","tin can","pollute the streets ",NA,NA,NA,3,3,2,3,3,2,"human",0.577283680438995
1452,20160681,"BP20160018","tin can","recycle ",NA,NA,NA,2,3,1,2,3,1,"human",0.605417966842651
1453,20160682,"BP20160018","tin can","necklace it ",NA,NA,NA,4,3,4,4,3,4,"human",0.500621527433395
1454,20160683,"BP20160018","tin can","using the tab of a can to make a dress/shirt ",5,2,4,NA,NA,NA,5,2,4,"human",0.383337199687958
1455,20160684,"BP20160018","tin can","use the alum for making trays ",3,3,2,NA,NA,NA,3,3,2,"human",0.369587957859039
1456,20160685,"BP20160018","tin can","Use to do crafts with children.",3,3,3,NA,NA,NA,3,3,3,"human",0.377252519130707
1457,20160789,"BP20160019","tin can","drink",NA,NA,NA,2,5,1,2,5,1,"human",0.611515879631042
1458,20160790,"BP20160019","tin can","to try to destroy",NA,NA,NA,3,3,2,3,3,2,"human",0.433603823184967
1459,20160791,"BP20160019","tin can","as an example of waste",3,4,2,NA,NA,NA,3,4,2,"human",0.431418240070343
1460,20160792,"BP20160019","tin can","to throw away",1,5,1,NA,NA,NA,1,5,1,"human",0.46821129322052
1461,20160793,"BP20160019","tin can","decorate as nicely as possible",2,4,2,NA,NA,NA,2,4,2,"human",0.379989266395569
1462,20160794,"BP20160019","tin can","as a game to shoot for",2,4,1,NA,NA,NA,2,4,1,"human",0.482812225818634
1463,20160795,"BP20160019","tin can","to indicate position (discuss strategy)",3,4,3,NA,NA,NA,3,4,3,"human",0.554854571819305
1464,20160796,"BP20160019","tin can","designating a certain point",3,4,3,3,4,3,3,4,3,"human",0.584667176008224
1467,20160799,"BP20160019","tin can","who can move the can to the line with his belly",3,4,2,NA,NA,NA,3,4,2,"human",0.3892662525177
1468,20160800,"BP20160019","tin can","between two bellies bring the can to another side",3,4,2,NA,NA,NA,3,4,2,"human",0.384845435619354
1469,20160801,"BP20160019","tin can","fill with water, to move water",2,5,2,NA,NA,NA,2,5,2,"human",0.389313399791718
1470,20160802,"BP20160019","tin can","Puncture holes",NA,NA,NA,3,3,3,3,3,3,"human",0.653652250766754
1471,20160803,"BP20160019","tin can","decorate as nicely as possible",2,4,2,NA,NA,NA,2,4,2,"human",0.379989266395569
1472,20160804,"BP20160019","tin can","put in a candle for mood lighting",2,4,2,NA,NA,NA,2,4,2,"human",0.431130945682526
1473,20160886,"BP20160020","tin can","drink from it",1,5,1,NA,NA,NA,1,5,1,"human",0.466289818286896
1474,20160887,"BP20160020","tin can","recycling",NA,NA,NA,2,3,1,2,3,1,"human",0.680700808763504
1475,20160888,"BP20160020","tin can","toss it",2,5,1,2,0,2,2,5,1,"human",0.471093416213989
1476,20160889,"BP20160020","tin can","advertise on it",4,3,3,3,3,3,4,3,3,"human",0.485052347183228
1477,20160890,"BP20160020","tin can","tracing",NA,NA,NA,3,3,3,3,3,3,"human",0.842848718166351
1478,20160891,"BP20160020","tin can","squash it",NA,NA,NA,3,4,2,3,4,2,"human",0.571045756340027
1479,20160892,"BP20160020","tin can","collect for recycling",NA,NA,NA,3,3,1,3,3,1,"human",0.491509139537811
1480,20160893,"BP20160020","tin can","open it",1,5,1,2,5,1,1,5,1,"human",0.482711672782898
1481,20160894,"BP20160020","tin can","catch wasps with it if you put cola in it",3,4,2,NA,NA,NA,3,4,2,"human",0.361568629741669
1482,20160895,"BP20160020","tin can","take along for the ride",1,5,1,NA,NA,NA,1,5,1,"human",0.490416884422302
1483,20160896,"BP20160020","tin can","shake before opening",1,5,1,NA,NA,NA,1,5,1,"human",0.524974167346954
1484,20160897,"BP20160020","tin can","cooling",NA,NA,NA,4,3,3,4,3,3,"human",0.704897433519363
1485,20160898,"BP20160020","tin can","turn it into a telephone with a line in between",2,4,2,NA,NA,NA,2,4,2,"human",0.456021726131439
1486,20160899,"BP20160020","tin can","walking on it like stilts with rope attached for children",3,3,2,NA,NA,NA,3,3,2,"human",0.427149474620819
1487,20160900,"BP20160020","tin can","knocking over at the fairground",2,4,2,NA,NA,NA,2,4,2,"human",0.56946787238121
1488,20161011,"BP20160023","tin can","lunch tray",3,4,2,NA,NA,NA,3,4,2,"human",0.50758358836174
1489,20161012,"BP20160023","tin can","waste bin",NA,NA,NA,3,4,2,3,4,2,"human",0.589168816804886
1490,20161013,"BP20160023","tin can","make music with it",3,4,2,NA,NA,NA,3,4,2,"human",0.430466949939728
1491,20161014,"BP20160023","tin can","with rope attached and then pass something, talking through it",2,4,2,NA,NA,NA,2,4,2,"human",0.415621638298035
1492,20161015,"BP20160023","tin can","handbag",NA,NA,NA,3,2,5,3,2,5,"human",0.69116348028183
1495,20161018,"BP20160023","tin can","planter",NA,NA,NA,3,5,3,3,5,3,"human",0.679844856262207
1496,20161019,"BP20160023","tin can","storage box",NA,NA,NA,1,5,1,1,5,1,"human",0.482857823371887
1497,20161020,"BP20160023","tin can","binoculars (with lens in them)",4,2,3,NA,NA,NA,4,2,3,"human",0.516502052545547
1498,20161021,"BP20160023","tin can","to put your hair in a bun around it",4,3,4,NA,NA,NA,4,3,4,"human",0.388611435890198
1499,20161027,"BP20160022","tin can","pen tray",2,5,1,2,5,1,2,5,1,"human",0.500139534473419
1500,20161028,"BP20160022","tin can","Tie bobbins behind your bicycle",3,4,3,NA,NA,NA,3,4,3,"human",0.519358038902283
1501,20161029,"BP20160022","tin can","tea light",2,4,2,3,4,3,2,4,2,"human",0.457801997661591
1502,20161030,"BP20160022","tin can","turn it into a lamp",3,3,2,NA,NA,NA,3,3,2,"human",0.409441649913788
1503,20161031,"BP20160022","tin can","sitting on it as a crutch",4,3,3,NA,NA,NA,4,3,3,"human",0.460567057132721
1504,20161032,"BP20160022","tin can","standing on it as a stage (large can)",3,3,2,NA,NA,NA,3,3,2,"human",0.407327711582184
1505,20161062,"BP20160024","tin can","tying behind a car at a newlywed couple's house",2,4,2,NA,NA,NA,2,4,2,"human",0.518732219934464
1506,20161063,"BP20160024","tin can","you can use it for creative projects, sinterklaas surprises and so on",3,4,2,NA,NA,NA,3,4,2,"human",0.408738017082214
1507,20161064,"BP20160024","tin can","to store things in",2,5,1,1,5,1,2,5,1,"human",0.441804587841034
1508,20161121,"BP20160025","tin can","ball",NA,NA,NA,3,4,2,3,4,2,"human",0.641049802303314
1509,20161122,"BP20160025","tin can","electrical conductor",NA,NA,NA,4,4,3,4,4,3,"human",0.679041236639023
1510,20161123,"BP20160025","tin can","as a telephone with two cans and a string",2,4,2,NA,NA,NA,2,4,2,"human",0.405355870723724
1511,20161124,"BP20160025","tin can","soup bowl",NA,NA,NA,2,5,2,2,5,2,"human",0.561065375804901
1512,20161125,"BP20160025","tin can","drum",NA,NA,NA,3,4,3,3,4,3,"human",0.677098989486694
1513,20161126,"BP20160025","tin can","musical instrument",NA,NA,NA,3,4,3,3,4,3,"human",0.656986802816391
1514,20161127,"BP20160025","tin can","glasses: two cans with the bottom out",2,4,2,NA,NA,NA,2,4,2,"human",0.374598801136017
1515,20161128,"BP20160025","tin can","tunnel for ants or other small animals",4,4,3,5,4,5,4,4,3,"human",0.424565374851227
1516,20161169,"BP20160026","tin can","throw away",NA,NA,NA,1,3,2,1,3,2,"human",0.547979086637497
1517,20161170,"BP20160026","tin can","cut open and make into jewelry",3,3,2,NA,NA,NA,3,3,2,"human",0.381515860557556
1518,20161171,"BP20160026","tin can","as a lampshade",3,3,3,NA,NA,NA,3,3,3,"human",0.494987010955811
1521,20161174,"BP20160026","tin can","make farraday cage",4,2,4,NA,NA,NA,4,2,4,"human",0.438608944416046
1522,20161214,"BP20160027","tin can","target practice",NA,NA,NA,2,4,2,2,4,2,"human",0.676003873348236
1523,20161215,"BP20160027","tin can","knife (tear open first)",3,3,2,NA,NA,NA,3,3,2,"human",0.488279163837433
1524,20161216,"BP20160027","tin can","headgear",NA,NA,NA,4,3,3,4,3,3,"human",0.906434468924999
1525,20161217,"BP20160027","tin can","fake phone",NA,NA,NA,3,3,2,3,3,2,"human",0.628938525915146
1526,20161256,"BP20160028","tin can","to drink from",1,5,1,NA,NA,NA,1,5,1,"human",0.466055333614349
1527,20161257,"BP20160028","tin can","as soccer",3,3,2,3,4,2,3,3,2,"human",0.639501601457596
1529,20161259,"BP20160028","tin can","waste",NA,NA,NA,3,3,2,3,3,2,"human",0.588280946016312
1530,20161299,"BP20160029","tin can","weapon",NA,NA,NA,3,3,2,3,3,2,"human",0.740058481693268
1531,20161300,"BP20160029","tin can","bowling",NA,NA,NA,3,3,2,3,3,2,"human",0.787692159414291
1532,20161372,"BP20160030","tin can","plastic container with lid",2,4,1,1,5,1,2,4,1,"human",0.383967697620392
1533,20161373,"BP20160030","tin can","pan with lid",NA,NA,NA,3,4,2,3,4,2,"human",0.40398782491684
1534,20161374,"BP20160030","tin can","pot with lid",2,4,1,1,4,1,2,4,1,"human",0.422734320163727
1535,20161375,"BP20160030","tin can","thermos",NA,NA,NA,3,3,2,3,3,2,"human",0.733751475811005
1536,20161376,"BP20160030","tin can","bottle",NA,NA,NA,2,4,2,2,4,2,"human",0.570580571889877
1539,20161379,"BP20160030","tin can","folding aluminum foil into a pointy bag",4,2,3,NA,NA,NA,4,2,3,"human",0.34748375415802
1540,20161411,"BP20160035","tin can","make it a toy",2,4,2,NA,NA,NA,2,4,2,"human",0.376800000667572
1541,20161412,"BP20160035","tin can","use as a rattle",3,4,2,NA,NA,NA,3,4,2,"human",0.371021330356598
1542,20161413,"BP20160035","tin can","play soccer with it",3,3,2,NA,NA,NA,3,3,2,"human",0.521606057882309
1543,20161414,"BP20160035","tin can","store items",NA,NA,NA,1,5,1,1,5,1,"human",0.56887075304985
1544,20161487,"BP20160036","tin can","Flattening and making objects out of them",3,3,2,NA,NA,NA,3,3,2,"human",0.443242013454437
1545,20161488,"BP20160036","tin can","Make toys for your feet",3,3,3,NA,NA,NA,3,3,3,"human",0.415533721446991
1546,20161489,"BP20160036","tin can","make yo-yo",NA,NA,NA,5,2,5,5,2,5,"human",0.59281399846077
1547,20161490,"BP20160036","tin can","fill",NA,NA,NA,1,5,1,1,5,1,"human",0.479566872119904
1548,20161491,"BP20160036","tin can","chain of the tabs",3,3,2,0,0,0,3,3,2,"human",0.514731228351593
1549,20161492,"BP20160036","tin can","Use as reinforcement for walls etc.",4,2,4,NA,NA,NA,4,2,4,"human",0.403183817863464
1550,20161503,"BP20160037","tin can","decoration",NA,NA,NA,3,3,2,3,3,2,"human",0.644185960292816
1551,20161504,"BP20160037","tin can","soccer",NA,NA,NA,3,4,2,3,4,2,"human",0.813460662961006
1552,20161505,"BP20160037","tin can","instrument",NA,NA,NA,3,4,3,3,4,3,"human",0.682060360908508
1553,20161533,"BP20160038","tin can","make music",NA,NA,NA,3,4,3,3,4,3,"human",0.494259536266327
1554,20161534,"BP20160038","tin can","use as an ashtray",2,5,1,NA,NA,NA,2,5,1,"human",0.375674188137054
1555,20161535,"BP20160038","tin can","shooting object",NA,NA,NA,3,5,2,3,5,2,"human",0.68507319688797
1556,20161536,"BP20160038","tin can","candlestick",NA,NA,NA,3,3,3,3,3,3,"human",0.74496129155159
1557,20161575,"BP20160039","tin can","to drink from",1,5,1,NA,NA,NA,1,5,1,"human",0.466055333614349
1558,20161576,"BP20160039","tin can","to kick against",1,5,1,2,5,2,1,5,1,"human",0.57469829916954
1559,20161577,"BP20160039","tin can","to keep things in",2,5,1,1,4,1,2,5,1,"human",0.437859356403351
1560,20161578,"BP20160039","tin can","flowers to deploy",NA,NA,NA,3,5,3,3,5,3,"human",0.521050363779068
1561,20161609,"BP20160040","tin can","can toss",2,4,1,3,5,2,2,4,1,"human",0.346300423145294
1562,20161610,"BP20160040","tin can","give to a vagrant who collects cans",3,3,2,NA,NA,NA,3,3,2,"human",0.357290506362915
1563,20161611,"BP20160040","tin can","hang behind the wedding car",2,4,2,NA,NA,NA,2,4,2,"human",0.444736480712891
1564,20161612,"BP20160040","tin can","reuse",NA,NA,NA,1,5,1,1,5,1,"human",0.692142933607101
1566,20161708,"BP20160043","tin can","car folding",3,4,3,NA,NA,NA,3,4,3,"human",0.582659035921097
1567,20161709,"BP20160043","tin can","Make hot and cook with it/bake",3,3,3,NA,NA,NA,3,3,3,"human",0.38854855298996
1568,20161710,"BP20160043","tin can","jewelry",NA,NA,NA,4,3,4,4,3,4,"human",0.639978289604187
1569,20161711,"BP20160043","tin can","soccer",NA,NA,NA,3,4,2,3,4,2,"human",0.813460662961006
1570,20161712,"BP20160043","tin can","Hockey puck",NA,NA,NA,3,4,2,3,4,2,"human",0.860611364245415
1571,20161713,"BP20160043","tin can","use sharp edge to cut paper",3,3,2,NA,NA,NA,3,3,2,"human",0.379789590835571
1572,20161714,"BP20160043","tin can","instrument",NA,NA,NA,3,4,3,3,4,3,"human",0.682060360908508
1573,20161715,"BP20160043","tin can","tray",NA,NA,NA,3,3,3,3,3,3,"human",0.534310877323151
1574,20161745,"BP20160044","tin can","Soccer balls",NA,NA,NA,3,3,2,3,3,2,"human",0.64184907078743
1575,20161746,"BP20160044","tin can","Two cans and a string through them to ""make phone calls""",2,4,2,NA,NA,NA,2,4,2,"human",0.397706627845764
1576,20161813,"BP20160045","tin can","art",NA,NA,NA,3,3,2,3,3,2,"human",0.68758749961853
1577,20161814,"BP20160045","tin can","vase",NA,NA,NA,3,5,3,3,5,3,"human",0.65122127532959
1578,20161815,"BP20160045","tin can","ashtray",NA,NA,NA,3,5,3,3,5,3,"human",0.724209696054459
1579,20161816,"BP20160045","tin can","beer opener",NA,NA,NA,4,4,4,4,4,4,"human",0.667794346809387
1580,20161817,"BP20160045","tin can","water collector",NA,NA,NA,2,5,2,2,5,2,"human",0.473525285720825
1581,20161903,"BP20160046","tin can","doorstop",NA,NA,NA,3,5,2,3,5,2,"human",0.912026666104794
1582,20161904,"BP20160046","tin can","gasoline tank",NA,NA,NA,3,3,3,3,3,3,"human",0.652307957410812
1583,20161905,"BP20160046","tin can","chemical waste drum",NA,NA,NA,3,3,3,3,3,3,"human",0.504199028015137
1584,20161906,"BP20160046","tin can","storage tank",NA,NA,NA,1,4,3,1,4,3,"human",0.602582961320877
1585,20161907,"BP20160046","tin can","crane",NA,NA,NA,4,2,3,4,2,3,"human",0.761402308940887
1586,20161908,"BP20160046","tin can","shower head",4,2,4,NA,NA,NA,4,2,4,"human",0.585456281900406
1587,20161909,"BP20160046","tin can","phone case",NA,NA,NA,5,2,4,5,2,4,"human",0.594776839017868
1588,20161910,"BP20160046","tin can","electrical connection",NA,NA,NA,4,4,3,4,4,3,"human",0.66653111577034
1589,20161911,"BP20160046","tin can","artwork",NA,NA,NA,3,3,2,3,3,2,"human",0.78059858083725
1590,20161912,"BP20160046","tin can","sex toy",NA,NA,NA,5,3,4,5,3,4,"human",0.63060137629509
1591,20161913,"BP20160046","tin can","murder weapon",NA,NA,NA,3,3,3,3,3,3,"human",0.75891800224781
1592,20161957,"BP20160047","tin can","planter",NA,NA,NA,3,5,3,3,5,3,"human",0.679844856262207
1593,20161958,"BP20160047","tin can","storage pens",NA,NA,NA,2,5,1,2,5,1,"human",0.584427714347839
1594,20161959,"BP20160047","tin can","candle holder",NA,NA,NA,3,5,3,3,5,3,"human",0.519070982933044
1595,20161960,"BP20160047","tin can","cup",NA,NA,NA,2,5,1,2,5,1,"human",0.602875560522079
1596,20161961,"BP20160047","tin can","as a bowl",2,4,2,NA,NA,NA,2,4,2,"human",0.43817263841629
1597,20161962,"BP20160047","tin can","money box",NA,NA,NA,2,5,2,2,5,2,"human",0.397266387939453
1598,20161963,"BP20160047","tin can","washing up ""dryer"" for cutlery",4,4,4,NA,NA,NA,4,4,4,"human",0.518328309059143
1599,20161964,"BP20160047","tin can","fishbowl",NA,NA,NA,4,4,4,4,4,4,"human",0.931584022939205
1600,20161965,"BP20160047","tin can","behind car",2,4,2,3,4,2,2,4,2,"human",0.57056137919426
1601,20162013,"BP20160048","tin can","make toys (car)",3,3,2,NA,NA,NA,3,3,2,"human",0.476485729217529
1602,20162014,"BP20160048","tin can","include cutting",NA,NA,NA,3,3,3,3,3,3,"human",0.597406148910522
1603,20162015,"BP20160048","tin can","seal the boat that is leaking",4,2,3,NA,NA,NA,4,2,3,"human",0.461150765419006
1604,20162016,"BP20160048","tin can","water collection",NA,NA,NA,2,5,2,2,5,2,"human",0.514896839857101
1605,20162017,"BP20160048","tin can","make a car with it",3,3,2,NA,NA,NA,3,3,2,"human",0.404402017593384
1606,20162018,"BP20160048","tin can","make a washbasin",4,3,4,NA,NA,NA,4,3,4,"human",0.53180143237114
1607,20162019,"BP20160048","tin can","planter",NA,NA,NA,3,5,3,3,5,3,"human",0.679844856262207
1608,20162046,"BP20160049","tin can","ice cream mold",NA,NA,NA,3,4,3,3,4,3,"human",0.48451292514801
1609,20162134,"BP20160050","tin can","play soccer",NA,NA,NA,3,4,2,3,4,2,"human",0.694431215524673
1610,20162135,"BP20160050","tin can","shake, open and enjoy a cola shower",2,4,1,NA,NA,NA,2,4,1,"human",0.39652955532074
1611,20162136,"BP20160050","tin can","put in a mouse hole so that those bastards can't get out",3,3,4,NA,NA,NA,3,3,4,"human",0.373117506504059
1612,20162137,"BP20160050","tin can","rolling as a bowling ball",4,3,3,NA,NA,NA,4,3,3,"human",0.494139075279236
1613,20162138,"BP20160050","tin can","use as an ice hockey puck",3,4,2,NA,NA,NA,3,4,2,"human",0.531823575496674
1614,20162139,"BP20160050","tin can","four cans on their sides, board on them and skateboarding",4,2,4,NA,NA,NA,4,2,4,"human",0.420210242271423
1615,20162140,"BP20160050","tin can","use as dumbbells",4,4,3,NA,NA,NA,4,4,3,"human",0.496387422084808
1616,20162148,"BP20160051","tin can","tap against it for music",3,4,2,NA,NA,NA,3,4,2,"human",0.486061036586761
1617,20162149,"BP20160051","tin can","use as a ball for games such as soccer",3,3,2,NA,NA,NA,3,3,2,"human",0.458640575408936
1619,20162151,"BP20160051","tin can","hand training by crumpling",3,4,3,NA,NA,NA,3,4,3,"human",0.616957485675812
1620,20162152,"BP20160051","tin can","pitching",NA,NA,NA,3,3,2,3,3,2,"human",0.897100053727627
1621,20162153,"BP20160051","tin can","wasp trap, a trap",3,4,3,3,5,3,3,4,3,"human",0.523740470409393
1622,20162154,"BP20160051","tin can","in garden against cats",3,4,3,NA,NA,NA,3,4,3,"human",0.546293497085571
1623,20162155,"BP20160051","tin can","sharp, cutting",3,3,2,3,4,3,3,3,2,"human",0.598813116550446
