id,response_id,eucldist_object_response,eucldist_chair_response,cosdist_object_response,cosdist_chair_response,object,response,originality_rater01,utility_rater01,surprise_rater01,originality_rater02,utility_rater02,surprise_rater02,rater_01,rater_02
1453,20160682,"47,881,474","7,161,537",0.500621527,0.704932064,tin can,necklace it ,NA,NA,NA,NA,NA,NA,NA,IS
1454,20160683,"37,334,077","64,446,497",0.3833372,0.627311468,tin can,using the tab of a can to make a dress/shirt ,5,2,4,NA,NA,NA,MB,NA
1455,20160684,"36,646,674","63,477,287",0.369587958,0.603217602,tin can,use the alum for making trays ,3,3,2,NA,NA,NA,MB,NA
1456,20160685,"37,567,472","65,764,585",0.377252519,0.64969635,tin can,Use to do crafts with children.,3,3,3,NA,NA,NA,MB,NA
1457,20160789,"6,730,114","85,129,175",0.61151588,0.75453198,tin can,drink,NA,NA,NA,NA,NA,NA,NA,IS
1458,20160790,"42,458,086","73,444",0.433603823,0.788211107,tin can,to try to destroy,NA,NA,NA,NA,NA,NA,NA,IS
1459,20160791,"4,034,148","67,135,577",0.43141824,0.677987903,tin can,as an example of waste,3,4,2,NA,NA,NA,MB,NA
1460,20160792,"43,953,595","67,908,716",0.468211293,0.662011147,tin can,to throw away,1,5,1,NA,NA,NA,MB,NA
1461,20160793,"37,776,113","65,053,077",0.379989266,0.629912198,tin can,decorate as nicely as possible,2,4,2,NA,NA,NA,MB,NA
1462,20160794,"42,582,297","66,963,234",0.482812226,0.673608303,tin can,as a game to shoot for,2,4,1,NA,NA,NA,MB,NA
1463,20160795,"44,141,006","6,645,785",0.554854572,0.683089346,tin can,to indicate position (discuss strategy),3,4,3,NA,NA,NA,MB,NA
1464,20160796,"46,910,434","6,964,483",0.584667176,0.738762826,tin can,designating a certain point,3,4,3,NA,NA,NA,MB,IS
1465,20160797,"3,935,844","65,336,823",0.414356947,0.636932194,tin can,who can throw the farthest,99,99,99,NA,NA,NA,MB,NA
1466,20160798,"40,142,517","67,056,065",0.432223618,0.680983037,tin can,who can shoot the farthest,99,99,99,NA,NA,NA,MB,NA
1467,20160799,"38,234,916","6,428,106",0.389266253,0.610217571,tin can,who can move the can to the line with his belly,3,4,2,NA,NA,NA,MB,NA
1468,20160800,"3,771,037","6,574,708",0.384845436,0.654249042,tin can,between two bellies bring the can to another side,3,4,2,NA,NA,NA,MB,NA
1469,20160801,"38,756,351","6,539,467",0.3893134,0.627995789,tin can,"fill with water, to move water",2,5,2,NA,NA,NA,MB,NA
1470,20160802,"59,813,476","8,429,517",0.653652251,0.891412139,tin can,Puncture holes,NA,NA,NA,NA,NA,NA,NA,IS
1471,20160803,"37,776,113","65,053,077",0.379989266,0.629912198,tin can,decorate as nicely as possible,2,4,2,NA,NA,NA,MB,NA
1472,20160804,"40,072,703","6,271,571",0.431130946,0.572732985,tin can,put in a candle for mood lighting,2,4,2,NA,NA,NA,MB,NA
1473,20160886,"43,395,605","6,759,203",0.466289818,0.662330806,tin can,drink from it,1,5,1,NA,NA,NA,MB,NA
1474,20160887,"6,968,192","89,209,795",0.680700809,0.842796519,tin can,recycling,NA,NA,NA,NA,NA,NA,NA,IS
1475,20160888,"44,790,096","688,245",0.471093416,0.671297699,tin can,toss it,2,5,1,NA,NA,NA,MB,IS
1476,20160889,"43,091,865","7,043,075",0.485052347,0.753523484,tin can,advertise on it,4,3,3,NA,NA,NA,MB,IS
1477,20160890,"70,686,097","9,047,614",0.842848718,0.971428217,tin can,tracing,NA,NA,NA,NA,NA,NA,NA,IS
1478,20160891,"5,122,348","75,094,013",0.571045756,0.779373318,tin can,squash it,NA,NA,NA,NA,NA,NA,NA,IS
1479,20160892,"44,726,596","7,231,212",0.49150914,0.770790964,tin can,collect for recycling,NA,NA,NA,NA,NA,NA,NA,IS
1480,20160893,"4,607,281","70,157,843",0.482711673,0.688835084,tin can,open it,1,5,1,NA,NA,NA,MB,IS
1481,20160894,"36,431,284","6,638,533",0.36156863,0.678217649,tin can,catch wasps with it if you put cola in it,3,4,2,NA,NA,NA,MB,NA
1482,20160895,"4,329,428","65,769,005",0.490416884,0.637807488,tin can,take along for the ride,1,5,1,NA,NA,NA,MB,NA
1483,20160896,"4,584,304","6,647,895",0.524974167,0.63937518,tin can,shake before opening,1,5,1,NA,NA,NA,MB,NA
1484,20160897,"7,280,871","9,381,962",0.704897434,0.897736534,tin can,cooling,NA,NA,NA,NA,NA,NA,NA,IS
1485,20160898,"4,124,025","65,495,553",0.456021726,0.640082687,tin can,turn it into a telephone with a line in between,2,4,2,NA,NA,NA,MB,NA
1486,20160899,"39,282,365","6,126,483",0.427149475,0.542891711,tin can,walking on it like stilts with rope attached for children,3,3,2,NA,NA,NA,MB,NA
1487,20160900,"44,749,174","65,043,697",0.569467872,0.643013716,tin can,knocking over at the fairground,2,4,2,NA,NA,NA,MB,NA
1488,20161011,"5,240,456","67,788,305",0.507583588,0.575667322,tin can,lunch tray,3,4,2,NA,NA,NA,MB,NA
1489,20161012,"57,749,023","79,919,777",0.589168817,0.785060048,tin can,waste bin,NA,NA,NA,NA,NA,NA,NA,IS
1490,20161013,"41,244,063","67,803,984",0.43046695,0.675686657,tin can,make music with it,3,4,2,NA,NA,NA,MB,NA
1491,20161014,"38,931,806","62,752",0.415621638,0.579311997,tin can,"with rope attached and then pass something, talking through it",2,4,2,NA,NA,NA,MB,NA
1492,20161015,"73,235,226","8,763,075",0.69116348,0.767817393,tin can,handbag,NA,NA,NA,NA,NA,NA,NA,IS
1493,20161016,"40,175,385","6,555,001",0.429410875,0.63966763,tin can,as a large chain 'stone ,99,99,99,NA,NA,NA,MB,NA
1494,20161017,"40,709,114","64,976,344",0.429671109,0.617180318,tin can,so that the door does not close,99,99,99,NA,NA,NA,MB,NA
1495,20161018,"70,509,057","8,168,779",0.679844856,0.695212483,tin can,planter,NA,NA,NA,NA,NA,NA,NA,IS
1496,20161019,"50,977,583","732,103",0.482857823,0.677425265,tin can,storage box,NA,NA,NA,NA,NA,NA,NA,IS
1497,20161020,"42,733,455","66,981,134",0.516502053,0.697277486,tin can,binoculars (with lens in them),4,2,3,NA,NA,NA,MB,NA
1498,20161021,"38,269,954","64,020,877",0.388611436,0.602713108,tin can,to put your hair in a bun around it,4,3,4,NA,NA,NA,MB,NA
1499,20161027,"51,833,825","7,008,952",0.500139534,0.619306266,tin can,pen tray,2,5,1,NA,NA,NA,MB,IS
1500,20161028,"43,611,107","6,362,037",0.519358039,0.596714079,tin can,Tie bobbins behind your bicycle,3,4,3,NA,NA,NA,MB,NA
1501,20161029,"48,843,846","7,029,911",0.457801998,0.633698791,tin can,tea light,2,4,2,NA,NA,NA,MB,IS
1502,20161030,"39,878,428","6,362,371",0.40944165,0.584066838,tin can,turn it into a lamp,3,3,2,NA,NA,NA,MB,NA
1503,20161031,"40,846,224","59,272,985",0.460567057,0.492990077,tin can,sitting on it as a crutch,4,3,3,NA,NA,NA,MB,NA
1504,20161032,"38,309,073","6,288,357",0.407327712,0.586417854,tin can,standing on it as a stage (large can),3,3,2,NA,NA,NA,MB,NA
1505,20161062,"4,288,037","6,340,728",0.51873222,0.598900676,tin can,tying behind a car at a newlywed couple's house,2,4,2,NA,NA,NA,MB,NA
1506,20161063,"3,800,872","6,552,817",0.408738017,0.669334859,tin can,"you can use it for creative projects, sinterklaas surprises and so on",3,4,2,NA,NA,NA,MB,NA
1507,20161064,"41,349,106","69,005,594",0.441804588,0.713442564,tin can,to store things in,2,5,1,NA,NA,NA,MB,IS
1508,20161121,"67,886,157","8,139,835",0.641049802,0.700871706,tin can,ball,NA,NA,NA,NA,NA,NA,NA,IS
1509,20161122,"66,127,653","8,429,594",0.679041237,0.804014474,tin can,electrical conductor,NA,NA,NA,NA,NA,NA,NA,IS
1510,20161123,"38,634,582","6,359,389",0.405355871,0.59855175,tin can,as a telephone with two cans and a string,2,4,2,NA,NA,NA,MB,NA
1511,20161124,"60,423,136","8,085,043",0.561065376,0.74108848,tin can,soup bowl,NA,NA,NA,NA,NA,NA,NA,IS
1512,20161125,"69,297,595","8,591,916",0.677098989,0.784990773,tin can,drum,NA,NA,NA,NA,NA,NA,NA,IS
1513,20161126,"60,914,264","7,904,537",0.656986803,0.766872883,tin can,musical instrument,NA,NA,NA,NA,NA,NA,NA,IS
1514,20161127,"36,914,797","6,316,535",0.374598801,0.593772471,tin can,glasses: two cans with the bottom out,2,4,2,NA,NA,NA,MB,NA
1515,20161128,"3,985,282","6,846,575",0.424565375,0.716513932,tin can,tunnel for ants or other small animals,4,4,3,NA,NA,NA,MB,IS
1516,20161169,"50,765,805","70,660,634",0.547979087,0.674975157,tin can,throw away,NA,NA,NA,NA,NA,NA,NA,IS
1517,20161170,"38,557,963","65,671,473",0.381515861,0.631292105,tin can,cut open and make into jewelry,3,3,2,NA,NA,NA,MB,NA
1518,20161171,"4,255,527","6,149,201",0.494987011,0.545119107,tin can,as a lampshade,3,3,3,NA,NA,NA,MB,NA
1519,20161172,"37,491,689","6,797,337",0.368584514,0.697392166,tin can,a beer can? or canned food?,99,99,99,NA,NA,NA,MB,NA
1520,20161173,"47,210,417","69,580,126",0.507866889,0.677049398,tin can,ring with,99,99,99,NA,NA,NA,MB,IS
1521,20161174,"3,894,606","638,146",0.438608944,0.622956514,tin can,make farraday cage,4,2,4,NA,NA,NA,MB,NA
1522,20161214,"5,649,762","7,701,536",0.676003873,0.809136897,tin can,target practice,NA,NA,NA,NA,NA,NA,NA,IS
1523,20161215,"4,176,854","66,047,664",0.488279164,0.668872207,tin can,knife (tear open first),3,3,2,NA,NA,NA,MB,NA
1524,20161216,"7,515,288","8,664,831",0.906434469,0.858945414,tin can,headgear,NA,NA,NA,NA,NA,NA,NA,IS
1525,20161217,"57,914,114","777,617",0.628938526,0.768084839,tin can,fake phone,NA,NA,NA,NA,NA,NA,NA,IS
1526,20161256,"4,322,877","6,781,672",0.466055334,0.670117259,tin can,to drink from,1,5,1,NA,NA,NA,MB,NA
1527,20161257,"5,276,001","70,328,217",0.639501601,0.696376294,tin can,as soccer,3,3,2,NA,NA,NA,MB,IS
1528,20161258,"36,815,958","6,538,011",0.36714226,0.646905959,tin can,"can in the water, you should really look it up on youtube!!!",99,99,99,NA,NA,NA,MB,NA
1529,20161259,"63,387,914","8,600,702",0.588280946,0.812516421,tin can,waste,NA,NA,NA,NA,NA,NA,NA,IS
1530,20161299,"71,662,393","9,016,597",0.740058482,0.872412473,tin can,weapon,NA,NA,NA,NA,NA,NA,NA,IS
1531,20161300,"71,404,533","8,462,642",0.787692159,0.802561149,tin can,bowling,NA,NA,NA,NA,NA,NA,NA,IS
1532,20161372,"421,802","69,358,864",0.383967698,0.653824538,tin can,plastic container with lid,2,4,1,NA,NA,NA,MB,IS
1533,20161373,"43,416,634","7,195,754",0.403987825,0.705327362,tin can,pan with lid,NA,NA,NA,NA,NA,NA,NA,IS
1534,20161374,"43,244,257","6,961,656",0.42273432,0.674988717,tin can,pot with lid,2,4,1,NA,NA,NA,MB,IS
1535,20161375,"7,262,235","8,674,286",0.733751476,0.788955107,tin can,thermos,NA,NA,NA,NA,NA,NA,NA,IS
1536,20161376,"65,705,657","8,460,616",0.570580572,0.739242524,tin can,bottle,NA,NA,NA,NA,NA,NA,NA,IS
1537,20161377,"505,123","70,043,364",0.532116443,0.655705929,tin can,drink suit,99,99,99,NA,NA,NA,MB,IS
1538,20161378,"32,554,715","6,385,324",0.267964602,0.587759286,tin can,plastic bag that you can close,99,99,99,NA,NA,NA,MB,NA
1539,20161379,"3,679,821","62,400,017",0.347483754,0.556625515,tin can,folding aluminum foil into a pointy bag,4,2,3,NA,NA,NA,MB,NA
1540,20161411,"38,764,346","64,396,076",0.376800001,0.594710857,tin can,make it a toy,2,4,2,NA,NA,NA,MB,NA
1541,20161412,"37,217,467","64,542,108",0.37102133,0.619935125,tin can,use as a rattle,3,4,2,NA,NA,NA,MB,NA
1542,20161413,"4,552,971","680,152",0.521606058,0.677545011,tin can,play soccer with it,3,3,2,NA,NA,NA,MB,NA
1543,20161414,"55,849,905","7,955,964",0.568870753,0.793152913,tin can,store items,NA,NA,NA,NA,NA,NA,NA,IS
1544,20161487,"4,052,426","6,672,581",0.443242013,0.674555033,tin can,Flattening and making objects out of them,3,3,2,NA,NA,NA,MB,NA
1545,20161488,"40,383,496","6,326,278",0.415533721,0.57312873,tin can,Make toys for your feet,3,3,3,NA,NA,NA,MB,NA
1546,20161489,"4,974,722","7,432,073",0.592813998,0.80694437,tin can,make yo-yo,NA,NA,NA,NA,NA,NA,NA,IS
1547,20161490,"5,105,053","76,371,927",0.479566872,0.735316038,tin can,fill,NA,NA,NA,NA,NA,NA,NA,IS
1548,20161491,"4,393,648","68,525,505",0.514731228,0.713108093,tin can,chain of the tabs,3,3,2,NA,NA,NA,MB,IS
1549,20161492,"38,174,853","6,534,441",0.403183818,0.652081817,tin can,Use as reinforcement for walls etc.,4,2,4,NA,NA,NA,MB,NA
1550,20161503,"6,729,584","8,196,847",0.64418596,0.720783293,tin can,decoration,NA,NA,NA,NA,NA,NA,NA,IS
1551,20161504,"76,555,195","8,839,008",0.813460663,0.812484398,tin can,soccer,NA,NA,NA,NA,NA,NA,NA,IS
1552,20161505,"70,203,595","86,745,825",0.682060361,0.790024176,tin can,instrument,NA,NA,NA,NA,NA,NA,NA,IS
1553,20161533,"47,760,777","7,301,146",0.494259536,0.731863409,tin can,make music,NA,NA,NA,NA,NA,NA,NA,IS
1554,20161534,"3,733,969","6,351,707",0.375674188,0.595879734,tin can,use as an ashtray,2,5,1,NA,NA,NA,MB,NA
1555,20161535,"5,963,864","78,989,377",0.685073197,0.805385157,tin can,shooting object,NA,NA,NA,NA,NA,NA,NA,IS
1556,20161536,"73,748,784","9,086,955",0.744961292,0.855820462,tin can,candlestick,NA,NA,NA,NA,NA,NA,NA,IS
1557,20161575,"4,322,877","6,781,672",0.466055334,0.670117259,tin can,to drink from,1,5,1,NA,NA,NA,MB,NA
1558,20161576,"487,391","69,281,106",0.574698299,0.692261338,tin can,to kick against,1,5,1,NA,NA,NA,MB,IS
1559,20161577,"4,152,212","6,895,566",0.437859356,0.70471406,tin can,to keep things in,2,5,1,NA,NA,NA,MB,IS
1560,20161578,"460,369","7,431,026",0.521050364,0.820292696,tin can,flowers to deploy,NA,NA,NA,NA,NA,NA,NA,IS
1561,20161609,"38,437,386","6,947,613",0.346300423,0.685174823,tin can,can toss,2,4,1,NA,NA,NA,MB,IS
1562,20161610,"35,974,767","66,711,106",0.357290506,0.701126516,tin can,give to a vagrant who collects cans,3,3,2,NA,NA,NA,MB,NA
1563,20161611,"41,800,394","63,267,603",0.444736481,0.572655767,tin can,hang behind the wedding car,2,4,2,NA,NA,NA,MB,NA
1564,20161612,"6,826,364","9,048,201",0.692142934,0.899566375,tin can,reuse,NA,NA,NA,NA,NA,NA,NA,IS
1565,20161656,"50,014,586","6,108,935",0.592946529,0.512003303,tin can,On standing,99,99,99,NA,NA,NA,MB,NA
1566,20161708,"55,472,045","6,532,303",0.582659036,0.538451582,tin can,car folding,3,4,3,NA,NA,NA,MB,NA
1567,20161709,"38,194,518","671,816",0.388548553,0.683597684,tin can,Make hot and cook with it/bake,3,3,3,NA,NA,NA,MB,NA
1568,20161710,"7,597,186","9,343,997",0.63997829,0.793945938,tin can,jewelry,NA,NA,NA,NA,NA,NA,NA,IS
1569,20161711,"76,555,195","8,839,008",0.813460663,0.812484398,tin can,soccer,NA,NA,NA,NA,NA,NA,NA,IS
1570,20161712,"76,795,735","8,595,176",0.860611364,0.793060452,tin can,Hockey puck,NA,NA,NA,NA,NA,NA,NA,IS
1571,20161713,"38,584,168","6,686,699",0.379789591,0.657507777,tin can,use sharp edge to cut paper,3,3,2,NA,NA,NA,MB,NA
1572,20161714,"70,203,595","86,745,825",0.682060361,0.790024176,tin can,instrument,NA,NA,NA,NA,NA,NA,NA,IS
1573,20161715,"6,298,053","7,766,012",0.534310877,0.633506685,tin can,tray,NA,NA,NA,NA,NA,NA,NA,IS
1574,20161745,"5,908,822","76,405,525",0.641849071,0.73196581,tin can,Soccer balls,NA,NA,NA,NA,NA,NA,NA,IS
1575,20161746,"37,978,933","64,733,653",0.397706628,0.634516835,tin can,"Two cans and a string through them to ""make phone calls""",2,4,2,NA,NA,NA,MB,NA
1576,20161813,"6,846,383","8,210,796",0.6875875,0.734938949,tin can,art,NA,NA,NA,NA,NA,NA,NA,IS
1577,20161814,"7,000,648","8,292,153",0.651221275,0.705116689,tin can,vase,NA,NA,NA,NA,NA,NA,NA,IS
1578,20161815,"69,859,962","8,091,651",0.724209696,0.71716249,tin can,ashtray,NA,NA,NA,NA,NA,NA,NA,IS
1579,20161816,"59,142,203","7,882,177",0.667794347,0.797785938,tin can,beer opener,NA,NA,NA,NA,NA,NA,NA,IS
1580,20161817,"4,907,782","7,676,191",0.473525286,0.770917699,tin can,water collector,NA,NA,NA,NA,NA,NA,NA,IS
1581,20161903,"75,555,935","8,658,492",0.912026666,0.854830042,tin can,doorstop,NA,NA,NA,NA,NA,NA,NA,IS
1582,20161904,"62,023,997","8,320,941",0.652307957,0.828931421,tin can,gasoline tank,NA,NA,NA,NA,NA,NA,NA,IS
1583,20161905,"48,600,736","74,728,556",0.504199028,0.762824386,tin can,chemical waste drum,NA,NA,NA,NA,NA,NA,NA,IS
1584,20161906,"58,963,776","77,514,987",0.602582961,0.729086667,tin can,storage tank,NA,NA,NA,NA,NA,NA,NA,IS
1585,20161907,"72,934,823","8,335,159",0.761402309,0.740917116,tin can,crane,NA,NA,NA,NA,NA,NA,NA,IS
1586,20161908,"5,450,786","59,925,075",0.585456282,0.456968367,tin can,shower head,4,2,4,NA,NA,NA,MB,NA
1587,20161909,"55,117,216","7,362,542",0.594776839,0.703561187,tin can,phone case,NA,NA,NA,NA,NA,NA,NA,IS
1588,20161910,"60,655,985","8,025,783",0.666531116,0.801933274,tin can,electrical connection,NA,NA,NA,NA,NA,NA,NA,IS
1589,20161911,"74,638,424","8,841,945",0.780598581,0.820508331,tin can,artwork,NA,NA,NA,NA,NA,NA,NA,IS
1590,20161912,"61,858,826","7,666,247",0.630601376,0.691050231,tin can,sex toy,NA,NA,NA,NA,NA,NA,NA,IS
1591,20161913,"64,246,044","8,252,151",0.758918002,0.854887679,tin can,murder weapon,NA,NA,NA,NA,NA,NA,NA,IS
1592,20161957,"70,509,057","8,168,779",0.679844856,0.695212483,tin can,planter,NA,NA,NA,NA,NA,NA,NA,IS
1593,20161958,"5,599,586","74,986,067",0.584427714,0.710913211,tin can,storage pens,NA,NA,NA,NA,NA,NA,NA,IS
1594,20161959,"54,126,863","7,055,132",0.519070983,0.611264437,tin can,candle holder,NA,NA,NA,NA,NA,NA,NA,IS
1595,20161960,"7,271,148","9,088,236",0.602875561,0.770819589,tin can,cup,NA,NA,NA,NA,NA,NA,NA,IS
1596,20161961,"4,198,345","645,809",0.438172638,0.595822126,tin can,as a bowl,2,4,2,NA,NA,NA,MB,NA
1597,20161962,"4,235,904","70,898,237",0.397266388,0.694927663,tin can,money box,NA,NA,NA,NA,NA,NA,NA,IS
1598,20161963,"43,040,166","6,266,916",0.518328309,0.577973902,tin can,"washing up ""dryer"" for cutlery",4,4,4,NA,NA,NA,MB,NA
1599,20161964,"7,347,084","8,523,677",0.931584023,0.872563437,tin can,fishbowl,NA,NA,NA,NA,NA,NA,NA,IS
1600,20161965,"52,402,496","6,955,101",0.570561379,0.644483209,tin can,behind car,2,4,2,NA,NA,NA,MB,IS
1601,20162013,"42,278,337","65,638,037",0.476485729,0.64102602,tin can,make toys (car),3,3,2,NA,NA,NA,MB,NA
1602,20162014,"5,132,764","7,300,246",0.597406149,0.750703529,tin can,include cutting,NA,NA,NA,NA,NA,NA,NA,IS
1603,20162015,"41,658,297","66,734,114",0.461150765,0.667734623,tin can,seal the boat that is leaking,4,2,3,NA,NA,NA,MB,NA
1604,20162016,"4,973,243","7,244,001",0.51489684,0.703934789,tin can,water collection,NA,NA,NA,NA,NA,NA,NA,IS
1605,20162017,"39,855,597","65,692,267",0.404402018,0.62858519,tin can,make a car with it,3,3,2,NA,NA,NA,MB,NA
1606,20162018,"44,673,386","64,197,283",0.531801432,0.60451287,tin can,make a washbasin,4,3,4,NA,NA,NA,MB,NA
1607,20162019,"70,509,057","8,168,779",0.679844856,0.695212483,tin can,planter,NA,NA,NA,NA,NA,NA,NA,IS
1608,20162046,"50,708,017","74,333,267",0.484512925,0.704334259,tin can,ice cream mold,NA,NA,NA,NA,NA,NA,NA,IS
1609,20162134,"6,247,574","79,160,657",0.694431216,0.770537943,tin can,play soccer,NA,NA,NA,NA,NA,NA,NA,IS
1610,20162135,"37,911,396","6,154,595",0.396529555,0.550673366,tin can,"shake, open and enjoy a cola shower",2,4,1,NA,NA,NA,MB,NA
1611,20162136,"37,381,008","66,123,962",0.373117507,0.65873453,tin can,put in a mouse hole so that those bastards can't get out,3,3,4,NA,NA,NA,MB,NA
1612,20162137,"4,356,654","6,350,458",0.494139075,0.582911193,tin can,rolling as a bowling ball,4,3,3,NA,NA,NA,MB,NA
1613,20162138,"46,193,995","6,734,925",0.531823575,0.658575147,tin can,use as an ice hockey puck,3,4,2,NA,NA,NA,MB,NA
1614,20162139,"3,892,018","628,693",0.420210242,0.585058659,tin can,"four cans on their sides, board on them and skateboarding",4,2,4,NA,NA,NA,MB,NA
1615,20162140,"44,109,907","66,792,374",0.496387422,0.653787166,tin can,use as dumbbells,4,4,3,NA,NA,NA,MB,NA
1616,20162148,"427,602","6,742,876",0.486061037,0.684647679,tin can,tap against it for music,3,4,2,NA,NA,NA,MB,NA
1617,20162149,"4,147,288","65,522,294",0.458640575,0.638774246,tin can,use as a ball for games such as soccer,3,3,2,NA,NA,NA,MB,NA
1618,20162150,"47,532,015","69,845,743",0.598469049,0.742374152,tin can,filming as atmosphere in neighborhood,99,99,99,NA,NA,NA,MB,IS
1619,20162151,"4,693,206","63,857,756",0.616957486,0.606559217,tin can,hand training by crumpling,3,4,3,NA,NA,NA,MB,NA
1620,20162152,"8,389,224","9,607,625",0.897100054,0.896712244,tin can,pitching,NA,NA,NA,NA,NA,NA,NA,IS
1621,20162153,"43,734,903","68,998,766",0.52374047,0.737423062,tin can,"wasp trap, a trap",3,4,3,NA,NA,NA,MB,IS
1622,20162154,"46,637,025","6,753,866",0.546293497,0.66553095,tin can,in garden against cats,3,4,3,NA,NA,NA,MB,NA
1623,20162155,"49,712,377","7,039,601",0.598813117,0.718587071,tin can,"sharp, cutting",3,3,2,NA,NA,NA,MB,IS
1624,20162156,"3,890,628","6,540,877",0.40125525,0.635987163,tin can,"rolling, rolling dough or something else",3,4,2,NA,NA,NA,MB,NA
1625,20162182,"54,942,255","7,051,837",0.563439518,0.626990259,tin can,pen holder,2,5,1,NA,NA,NA,MB,IS
1626,20162183,"4,825,774","68,575,044",0.569203854,0.679830819,tin can,father's day gift,3,5,2,NA,NA,NA,MB,IS
1627,20162184,"6,023,943","8,316,076",0.529653937,0.762800992,tin can,decorate,NA,NA,NA,NA,NA,NA,NA,IS
1628,20167305,"48,572,226","68,390,603",0.59032321,0.683897823,tin can,pool for ants,4,3,4,NA,NA,NA,MB,IS
1629,20167306,"54,942,255","7,051,837",0.563439518,0.626990259,tin can,pen holder,2,5,1,NA,NA,NA,MB,IS
1630,20167307,"50,946,336","73,149,667",0.59189114,0.75648886,tin can,tab off,NA,NA,NA,NA,NA,NA,NA,IS
1631,20167308,"68,672,776","79,778,724",0.721101195,0.710970134,tin can,camera tripod,NA,NA,NA,NA,NA,NA,NA,IS
1632,20167309,"69,952,903","8,205,455",0.761928663,0.759351835,tin can,ice hockey puck,NA,NA,NA,NA,NA,NA,NA,IS
1633,20167310,"54,628,053","7,884,956",0.643592566,0.860250592,tin can,magnet testing,NA,NA,NA,NA,NA,NA,NA,IS
1634,20167311,"5,544,454","8,607,607",0.521018714,0.893422589,tin can,collect,NA,NA,NA,NA,NA,NA,NA,IS
1635,20167312,"68,835,783","7,915,011",0.729718387,0.702644229,tin can,stacking,NA,NA,NA,NA,NA,NA,NA,IS
1636,20167313,"6,534,581","8,043,305",0.624969304,0.707944959,tin can,hat,NA,NA,NA,NA,NA,NA,NA,IS
1637,20167314,"52,437,844","72,079,263",0.604238659,0.717271417,tin can,from drinking,NA,NA,NA,NA,NA,NA,NA,IS
1638,20167315,"74,479,303","8,981,015",0.744134218,0.824208215,tin can,wallpaper,NA,NA,NA,NA,NA,NA,NA,IS
1639,20167316,"63,423,448","8,034,032",0.673499137,0.765450045,tin can,rolls,NA,NA,NA,NA,NA,NA,NA,IS
1640,20167317,"4,235,904","70,898,237",0.397266388,0.694927663,tin can,money box,NA,NA,NA,NA,NA,NA,NA,IS
1641,20167318,"571,882","5,782,039",0.642657518,0.422533989,tin can,seat cover,5,2,4,NA,NA,NA,MB,NA
1642,20167319,"49,444,375","67,525,434",0.611947984,0.663697034,tin can,reflector on bicycle,4,3,4,NA,NA,NA,MB,NA
